SPDP;曲名;難易度;Lv;SCORE;Crank;Crump;Fskill;Frank
SP;Blew My Mind;expert;Lv;0;NONE;Noplay;0;NONE
SP;Blew My Mind;challenge;Lv;0;NONE;Noplay;0;NONE
SP;Blind Justice ～Torn souls, Hurt Faiths ～;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Blind Justice ～Torn souls, Hurt Faiths ～;basic;Lv;0;NONE;Noplay;0;NONE
SP;Blind Justice ～Torn souls, Hurt Faiths ～;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Blind Justice ～Torn souls, Hurt Faiths ～;expert;Lv;0;NONE;Noplay;0;NONE
SP;Blφφdy Cφncertφ;difficult;Lv;995630;AAA;GFC;920;EX
SP;Blφφdy Cφncertφ;expert;Lv;957720;AA+;Clear;657;1
SP;Bloody Tears(IIDX EDITION);beginner;Lv;0;NONE;Noplay;0;NONE
SP;Bloody Tears(IIDX EDITION);basic;Lv;0;NONE;Noplay;0;NONE
SP;Bloody Tears(IIDX EDITION);difficult;Lv;0;NONE;Noplay;0;NONE
SP;Bloody Tears(IIDX EDITION);expert;Lv;0;NONE;Noplay;0;NONE
SP;BLSTR;beginner;Lv;0;NONE;Noplay;0;NONE
SP;BLSTR;basic;Lv;0;NONE;Noplay;0;NONE
SP;BLSTR;difficult;Lv;0;NONE;Noplay;0;NONE
SP;BLSTR;expert;Lv;932020;AA;Clear;0;NONE
SP;BLUE FOG, SILVER BULLET.;beginner;Lv;0;NONE;Noplay;0;NONE
SP;BLUE FOG, SILVER BULLET.;basic;Lv;982290;AA+;FC;0;9
SP;BLUE FOG, SILVER BULLET.;difficult;Lv;969200;AA+;Life4;0;5
SP;BLUE FOG, SILVER BULLET.;expert;Lv;973790;AA+;Clear;0;4
SP;Blue Rain;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Blue Rain;basic;Lv;0;NONE;Noplay;0;NONE
SP;Blue Rain;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Blue Rain;expert;Lv;0;NONE;Noplay;0;NONE
SP;Blue Rain;challenge;Lv;972710;AA+;Life4;0;NONE
SP;Bombay Bomb;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Bombay Bomb;basic;Lv;0;NONE;Noplay;0;NONE
SP;Bombay Bomb;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Bombay Bomb;expert;Lv;0;NONE;Noplay;0;NONE
SP;BONE BORN;beginner;Lv;0;NONE;Noplay;0;NONE
SP;BONE BORN;basic;Lv;0;NONE;Noplay;0;NONE
SP;BONE BORN;difficult;Lv;0;NONE;Noplay;0;NONE
SP;BONE BORN;expert;Lv;983350;AA+;Life4;0;NONE
SP;Boss Rush;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Boss Rush;basic;Lv;0;NONE;Noplay;0;NONE
SP;Boss Rush;difficult;Lv;965740;AA+;Life4;0;NONE
SP;Boss Rush;expert;Lv;652880;E;Noplay;0;NONE
SP;Bounce Trippy;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Bounce Trippy;basic;Lv;0;NONE;Noplay;0;NONE
SP;Bounce Trippy;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Bounce Trippy;expert;Lv;792660;A-;Clear;0;NONE
SP;Brazilian Anthem;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Brazilian Anthem;basic;Lv;0;NONE;Noplay;0;NONE
SP;Brazilian Anthem;difficult;Lv;703320;B;Clear;0;NONE
SP;Brazilian Anthem;expert;Lv;0;NONE;Noplay;0;NONE
SP;BRE∀K DOWN！;beginner;Lv;0;NONE;Noplay;0;NONE
SP;BRE∀K DOWN！;basic;Lv;0;NONE;Noplay;0;NONE
SP;BRE∀K DOWN！;difficult;Lv;0;NONE;Noplay;0;NONE
SP;BRE∀K DOWN！;expert;Lv;0;NONE;Noplay;0;NONE
SP;BREAKING THE FUTURE;beginner;Lv;0;NONE;Noplay;0;NONE
SP;BREAKING THE FUTURE;basic;Lv;0;NONE;Noplay;0;NONE
SP;BREAKING THE FUTURE;difficult;Lv;845950;A;Clear;0;NONE
SP;BREAKING THE FUTURE;expert;Lv;334660;E;Noplay;0;NONE
SP;BREAKING THE FUTURE;challenge;Lv;126870;E;Noplay;0;NONE
SP;BREDLI;beginner;Lv;0;NONE;Noplay;0;NONE
SP;BREDLI;basic;Lv;0;NONE;Noplay;0;NONE
SP;BREDLI;difficult;Lv;0;NONE;Noplay;0;NONE
SP;BREDLI;expert;Lv;931920;AA;Clear;0;NONE
SP;BRIDAL FESTIVAL !!!;beginner;Lv;0;NONE;Noplay;0;NONE
SP;BRIDAL FESTIVAL !!!;basic;Lv;0;NONE;Noplay;0;NONE
SP;BRIDAL FESTIVAL !!!;difficult;Lv;0;NONE;Noplay;0;NONE
SP;BRIDAL FESTIVAL !!!;expert;Lv;0;NONE;Noplay;0;NONE
SP;BRILLIANT 2U;beginner;Lv;0;NONE;Noplay;0;NONE
SP;BRILLIANT 2U;basic;Lv;0;NONE;Noplay;0;NONE
SP;BRILLIANT 2U;difficult;Lv;0;NONE;Noplay;0;NONE
SP;BRILLIANT 2U;expert;Lv;997880;AAA;GFC;0;NONE
SP;BRILLIANT 2U;challenge;Lv;999830;AAA;PFC;640;EX
SP;BRILLIANT 2U ("STREAM" Special);challenge;Lv;0;NONE;Noplay;0;NONE
SP;BRILLIANT 2U (AKBK MIX);beginner;Lv;0;NONE;Noplay;0;NONE
SP;BRILLIANT 2U (AKBK MIX);basic;Lv;0;NONE;Noplay;0;NONE
SP;BRILLIANT 2U (AKBK MIX);difficult;Lv;0;NONE;Noplay;0;NONE
SP;BRILLIANT 2U (AKBK MIX);expert;Lv;982000;AA+;Clear;636;1
SP;BRILLIANT 2U(K.O.G G3 MIX);challenge;Lv;0;NONE;Noplay;0;NONE
SP;BRILLIANT 2U(Orchestra Groove);beginner;Lv;0;NONE;Noplay;0;NONE
SP;BRILLIANT 2U(Orchestra Groove);basic;Lv;0;NONE;Noplay;0;NONE
SP;BRILLIANT 2U(Orchestra Groove);difficult;Lv;0;NONE;Noplay;0;NONE
SP;BRILLIANT 2U(Orchestra Groove);expert;Lv;995930;AAA;GFC;0;NONE
SP;BRILLIANT 2U(Orchestra Groove);challenge;Lv;992820;AAA;GFC;0;NONE
SP;Broken;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Broken;basic;Lv;0;NONE;Noplay;0;NONE
SP;Broken;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Broken;expert;Lv;997670;AAA;GFC;872;EX
SP;BROKEN MY HEART;beginner;Lv;0;NONE;Noplay;0;NONE
SP;BROKEN MY HEART;basic;Lv;0;NONE;Noplay;0;NONE
SP;BROKEN MY HEART;difficult;Lv;0;NONE;Noplay;0;NONE
SP;BROKEN MY HEART;expert;Lv;0;NONE;Noplay;0;NONE
SP;BURNING HEAT！（3 Option MIX）;beginner;Lv;0;NONE;Noplay;0;NONE
SP;BURNING HEAT！（3 Option MIX）;basic;Lv;0;NONE;Noplay;0;NONE
SP;BURNING HEAT！（3 Option MIX）;difficult;Lv;0;NONE;Noplay;0;NONE
SP;BURNING HEAT！（3 Option MIX）;expert;Lv;141860;E;Noplay;0;NONE
SP;BURNIN' THE FLOOR;beginner;Lv;0;NONE;Noplay;0;NONE
SP;BURNIN' THE FLOOR;basic;Lv;0;NONE;Noplay;0;NONE
SP;BURNIN' THE FLOOR;difficult;Lv;0;NONE;Noplay;0;NONE
SP;BURNIN' THE FLOOR;expert;Lv;0;NONE;Noplay;0;NONE
SP;BURNIN' THE FLOOR(BLUE FIRE mix);challenge;Lv;0;NONE;Noplay;0;NONE
SP;B4U;beginner;Lv;0;NONE;Noplay;0;NONE
SP;B4U;basic;Lv;0;NONE;Noplay;0;NONE
SP;B4U;difficult;Lv;0;NONE;Noplay;0;NONE
SP;B4U;expert;Lv;999550;AAA;PFC;640;EX
SP;B4U ("VOLTAGE" Special);challenge;Lv;950470;AA+;FC;0;NONE
SP;B4U(B4 ZA BEAT MIX);challenge;Lv;0;NONE;Noplay;0;NONE
SP;B4U (The Acolyte mix);beginner;Lv;0;NONE;Noplay;0;NONE
SP;B4U (The Acolyte mix);basic;Lv;0;NONE;Noplay;0;NONE
SP;B4U (The Acolyte mix);difficult;Lv;0;NONE;Noplay;0;NONE
SP;B4U (The Acolyte mix);expert;Lv;0;NONE;Noplay;0;NONE
SP;cachaca;beginner;Lv;0;NONE;Noplay;0;NONE
SP;cachaca;basic;Lv;0;NONE;Noplay;0;NONE
SP;cachaca;difficult;Lv;0;NONE;Noplay;0;NONE
SP;cachaca;expert;Lv;984330;AA+;GFC;816;EX
SP;Can Be Real;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Can Be Real;basic;Lv;0;NONE;Noplay;0;NONE
SP;Can Be Real;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Can Be Real;expert;Lv;0;NONE;Noplay;0;NONE
SP;CANDY (UFO mix);beginner;Lv;0;NONE;Noplay;0;NONE
SP;CANDY (UFO mix);basic;Lv;0;NONE;Noplay;0;NONE
SP;CANDY (UFO mix);difficult;Lv;0;NONE;Noplay;0;NONE
SP;CANDY (UFO mix);expert;Lv;934210;AA;Clear;0;NONE
SP;CANDY♡;beginner;Lv;0;NONE;Noplay;0;NONE
SP;CANDY♡;basic;Lv;0;NONE;Noplay;0;NONE
SP;CANDY♡;difficult;Lv;0;NONE;Noplay;0;NONE
SP;CANDY♡;expert;Lv;0;NONE;Noplay;0;NONE
SP;CANDY☆;beginner;Lv;0;NONE;Noplay;0;NONE
SP;CANDY☆;basic;Lv;0;NONE;Noplay;0;NONE
SP;CANDY☆;difficult;Lv;0;NONE;Noplay;0;NONE
SP;CANDY☆;expert;Lv;954740;AA+;Clear;0;NONE
SP;CANDY☆(X-Special);challenge;Lv;879980;E;Noplay;0;NONE
SP;CAN'T STOP FALLIN' IN LOVE;beginner;Lv;0;NONE;Noplay;0;NONE
SP;CAN'T STOP FALLIN' IN LOVE;basic;Lv;0;NONE;Noplay;0;NONE
SP;CAN'T STOP FALLIN' IN LOVE;difficult;Lv;0;NONE;Noplay;0;NONE
SP;CAN'T STOP FALLIN' IN LOVE;expert;Lv;0;NONE;Noplay;0;NONE
SP;CAN'T STOP FALLIN' IN LOVE ～SPEED MIX～;beginner;Lv;0;NONE;Noplay;0;NONE
SP;CAN'T STOP FALLIN' IN LOVE ～SPEED MIX～;basic;Lv;0;NONE;Noplay;0;NONE
SP;CAN'T STOP FALLIN' IN LOVE ～SPEED MIX～;difficult;Lv;0;NONE;Noplay;0;NONE
SP;CAN'T STOP FALLIN' IN LOVE ～SPEED MIX～;expert;Lv;0;NONE;Noplay;0;NONE
SP;CAN'T STOP FALLIN' IN LOVE -super euro version-;beginner;Lv;0;NONE;Noplay;0;NONE
SP;CAN'T STOP FALLIN' IN LOVE -super euro version-;basic;Lv;0;NONE;Noplay;0;NONE
SP;CAN'T STOP FALLIN' IN LOVE -super euro version-;difficult;Lv;0;NONE;Noplay;0;NONE
SP;CAN'T STOP FALLIN' IN LOVE -super euro version-;expert;Lv;0;NONE;Noplay;0;NONE
SP;CaptivAte～誓い～;beginner;Lv;0;NONE;Noplay;0;NONE
SP;CaptivAte～誓い～;basic;Lv;0;NONE;Noplay;0;NONE
SP;CaptivAte～誓い～;difficult;Lv;801670;A;Clear;0;NONE
SP;CaptivAte～誓い～;expert;Lv;0;NONE;Noplay;0;NONE
SP;Catch Our Fire!;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Catch Our Fire!;basic;Lv;0;NONE;Noplay;0;NONE
SP;Catch Our Fire!;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Catch Our Fire!;expert;Lv;0;NONE;Noplay;0;NONE
SP;C-C-C-N-N-N;difficult;Lv;981110;AA+;FC;0;NONE
SP;C-C-C-N-N-N;expert;Lv;961310;AA+;Clear;636;1
SP;C-C-C-N-N-N;challenge;Lv;911390;AA;Clear;673;1
SP;CELEBRATE NITE;beginner;Lv;0;NONE;Noplay;0;NONE
SP;CELEBRATE NITE;basic;Lv;0;NONE;Noplay;0;NONE
SP;CELEBRATE NITE;difficult;Lv;0;NONE;Noplay;0;NONE
SP;CELEBRATE NITE;expert;Lv;0;NONE;Noplay;0;NONE
SP;CELEBRATE NITE(EURO TRANCE STYLE);challenge;Lv;0;NONE;Noplay;0;NONE
SP;CENTAUR;beginner;Lv;0;NONE;Noplay;0;NONE
SP;CENTAUR;basic;Lv;0;NONE;Noplay;0;NONE
SP;CENTAUR;difficult;Lv;0;NONE;Noplay;0;NONE
SP;CENTAUR;expert;Lv;0;NONE;Noplay;0;NONE
SP;CG Project;beginner;Lv;0;NONE;Noplay;0;NONE
SP;CG Project;basic;Lv;0;NONE;Noplay;0;NONE
SP;CG Project;difficult;Lv;0;NONE;Noplay;0;NONE
SP;CG Project;expert;Lv;0;NONE;Noplay;0;NONE
SP;Chance and Dice;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Chance and Dice;basic;Lv;0;NONE;Noplay;0;NONE
SP;Chance and Dice;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Chance and Dice;expert;Lv;0;NONE;Noplay;0;NONE
SP;CHAOS;beginner;Lv;0;D;MFC;0;NONE
SP;CHAOS;basic;Lv;0;NONE;Noplay;0;NONE
SP;CHAOS;difficult;Lv;0;NONE;Noplay;0;NONE
SP;CHAOS;expert;Lv;674790;C+;Clear;0;NONE
SP;CHAOS;challenge;Lv;0;NONE;Noplay;0;NONE
SP;CHAOS Terror-Tech Mix;beginner;Lv;0;NONE;Noplay;0;NONE
SP;CHAOS Terror-Tech Mix;basic;Lv;0;NONE;Noplay;0;NONE
SP;CHAOS Terror-Tech Mix;difficult;Lv;578110;E;Noplay;0;NONE
SP;CHAOS Terror-Tech Mix;expert;Lv;763290;B+;Clear;0;NONE
SP;CHAOS Terror-Tech Mix;challenge;Lv;0;NONE;Noplay;0;NONE
SP;chaos eater;beginner;Lv;0;NONE;Noplay;0;NONE
SP;chaos eater;basic;Lv;0;NONE;Noplay;0;NONE
SP;chaos eater;difficult;Lv;0;NONE;Noplay;0;NONE
SP;chaos eater;expert;Lv;827220;A;Clear;657;1
SP;chaplet;beginner;Lv;0;NONE;Noplay;0;NONE
SP;chaplet;basic;Lv;0;NONE;Noplay;0;NONE
SP;chaplet;difficult;Lv;956700;AA+;Life4;0;NONE
SP;chaplet;expert;Lv;907460;AA;Clear;673;1
SP;Children of the Beat;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Children of the Beat;basic;Lv;0;NONE;Noplay;0;NONE
SP;Children of the Beat;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Children of the Beat;expert;Lv;0;NONE;Noplay;0;NONE
SP;Children of the Beat;challenge;Lv;0;NONE;Noplay;0;NONE
SP;Chinese Snowy Dance;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Chinese Snowy Dance;basic;Lv;0;NONE;Noplay;0;NONE
SP;Chinese Snowy Dance;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Chinese Snowy Dance;expert;Lv;895820;AA-;Clear;0;NONE
SP;CHOCOLATE PHILOSOPHY;beginner;Lv;0;NONE;Noplay;0;NONE
SP;CHOCOLATE PHILOSOPHY;basic;Lv;0;NONE;Noplay;0;NONE
SP;CHOCOLATE PHILOSOPHY;difficult;Lv;0;NONE;Noplay;0;NONE
SP;CHOCOLATE PHILOSOPHY;expert;Lv;0;NONE;Noplay;0;NONE
SP;CHOCOLATE PHILOSOPHY;challenge;Lv;950530;AA+;GFC;0;NONE
SP;Chromatic Burst;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Chromatic Burst;basic;Lv;0;NONE;Noplay;0;NONE
SP;Chromatic Burst;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Chromatic Burst;expert;Lv;431050;E;Noplay;0;NONE
SP;Chronos;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Chronos;basic;Lv;0;NONE;Noplay;0;NONE
SP;Chronos;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Chronos;expert;Lv;0;NONE;Noplay;0;NONE
SP;Chronos;challenge;Lv;983130;AA+;FC;924;9
SP;Chronos (walk with you remix);beginner;Lv;0;NONE;Noplay;0;NONE
SP;Chronos (walk with you remix);basic;Lv;0;NONE;Noplay;0;NONE
SP;Chronos (walk with you remix);difficult;Lv;0;NONE;Noplay;0;NONE
SP;Chronos (walk with you remix);expert;Lv;993160;AAA;FC;0;NONE
SP;City Never Sleeps;beginner;Lv;0;NONE;Noplay;0;NONE
SP;City Never Sleeps;basic;Lv;0;NONE;Noplay;0;NONE
SP;City Never Sleeps;difficult;Lv;0;NONE;Noplay;0;NONE
SP;City Never Sleeps;expert;Lv;992860;AAA;GFC;960;EX
SP;Clarity;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Clarity;basic;Lv;0;NONE;Noplay;0;NONE
SP;Clarity;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Clarity;expert;Lv;499300;E;Noplay;0;NONE
SP;Cleopatrysm;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Cleopatrysm;basic;Lv;0;NONE;Noplay;0;NONE
SP;Cleopatrysm;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Cleopatrysm;expert;Lv;941260;AA;Clear;0;NONE
SP;Closer to my Heart (jun remix);beginner;Lv;0;NONE;Noplay;0;NONE
SP;Closer to my Heart (jun remix);basic;Lv;0;NONE;Noplay;0;NONE
SP;Closer to my Heart (jun remix);difficult;Lv;0;NONE;Noplay;0;NONE
SP;Closer to my Heart (jun remix);expert;Lv;758570;B+;Clear;0;NONE
SP;Colors ～for EXTREME～;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Colors ～for EXTREME～;basic;Lv;0;NONE;Noplay;0;NONE
SP;Colors ～for EXTREME～;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Colors ～for EXTREME～;expert;Lv;0;NONE;Noplay;0;NONE
SP;Colors ～for EXTREME～;challenge;Lv;0;NONE;Noplay;0;NONE
SP;Come Back To Me;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Come Back To Me;basic;Lv;0;NONE;Noplay;0;NONE
SP;Come Back To Me;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Come Back To Me;expert;Lv;961010;AA+;Clear;0;NONE
SP;Come Back To Me;challenge;Lv;0;NONE;Noplay;0;NONE
SP;Come Back to Me (Feel It);beginner;Lv;0;NONE;Noplay;0;NONE
SP;Come Back to Me (Feel It);basic;Lv;0;NONE;Noplay;0;NONE
SP;Come Back to Me (Feel It);difficult;Lv;0;NONE;Noplay;0;NONE
SP;Come Back to Me (Feel It);expert;Lv;981840;AA+;FC;885;9
SP;COME BACK TO MY HEART;beginner;Lv;0;NONE;Noplay;0;NONE
SP;COME BACK TO MY HEART;basic;Lv;0;NONE;Noplay;0;NONE
SP;COME BACK TO MY HEART;difficult;Lv;0;NONE;Noplay;0;NONE
SP;COME BACK TO MY HEART;expert;Lv;0;NONE;Noplay;0;NONE
SP;COME BACK TO MY HEART;challenge;Lv;0;NONE;Noplay;0;NONE
SP;Come to Life;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Come to Life;basic;Lv;0;NONE;Noplay;0;NONE
SP;Come to Life;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Come to Life;expert;Lv;0;NONE;Noplay;0;NONE
SP;Come to Life;challenge;Lv;118520;E;Noplay;0;NONE
SP;Come To m1dy;beginner;Lv;912220;AA;Clear;0;NONE
SP;Come To m1dy;basic;Lv;982490;AA+;GFC;0;5
SP;Come To m1dy;difficult;Lv;943950;AA;Clear;0;4
SP;Come To m1dy;expert;Lv;905330;AA;Clear;749;3
SP;Come To m1dy;challenge;Lv;801920;A;Clear;0;NONE
SP;Complete Game Victory;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Complete Game Victory;basic;Lv;0;NONE;Noplay;0;NONE
SP;Complete Game Victory;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Complete Game Victory;expert;Lv;0;NONE;Noplay;0;NONE
SP;Concertino in Blue;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Concertino in Blue;basic;Lv;0;NONE;Noplay;0;NONE
SP;Concertino in Blue;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Concertino in Blue;expert;Lv;954360;AA+;Clear;657;1
SP;concon;beginner;Lv;0;NONE;Noplay;0;NONE
SP;concon;basic;Lv;0;NONE;Noplay;0;NONE
SP;concon;difficult;Lv;0;NONE;Noplay;0;NONE
SP;concon;expert;Lv;994100;AAA;GFC;0;NONE
SP;Condor;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Condor;basic;Lv;0;NONE;Noplay;0;NONE
SP;Condor;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Condor;expert;Lv;0;NONE;Noplay;0;NONE
SP;Condor;challenge;Lv;842090;A;Clear;0;NONE
SP;Confession;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Confession;basic;Lv;0;NONE;Noplay;0;NONE
SP;Confession;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Confession;expert;Lv;0;NONE;Noplay;0;NONE
SP;Confession;challenge;Lv;903260;AA;Clear;0;NONE
SP;CONNECT-;beginner;Lv;0;NONE;Noplay;0;NONE
SP;CONNECT-;basic;Lv;0;NONE;Noplay;0;NONE
SP;CONNECT-;difficult;Lv;0;NONE;Noplay;0;NONE
SP;CONNECT-;expert;Lv;0;NONE;Noplay;0;NONE
SP;Continue to the real world?;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Continue to the real world?;basic;Lv;0;NONE;Noplay;0;NONE
SP;Continue to the real world?;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Continue to the real world?;expert;Lv;0;NONE;Noplay;0;NONE
SP;Cosmic Hurricane;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Cosmic Hurricane;basic;Lv;0;NONE;Noplay;0;NONE
SP;Cosmic Hurricane;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Cosmic Hurricane;expert;Lv;0;NONE;Noplay;0;NONE
SP;Cosmic Hurricane;challenge;Lv;0;NONE;Noplay;0;NONE
SP;COSMIC V3LOCITY;difficult;Lv;980890;AA+;FC;636;1
SP;COSMIC V3LOCITY;expert;Lv;918340;AA;Clear;689;1
SP;Cosy Catastrophe;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Cosy Catastrophe;basic;Lv;0;NONE;Noplay;0;NONE
SP;Cosy Catastrophe;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Cosy Catastrophe;expert;Lv;770170;B+;Clear;0;NONE
SP;Cosy Catastrophe;challenge;Lv;0;NONE;Noplay;0;NONE
SP;Crazy Control;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Crazy Control;basic;Lv;0;NONE;Noplay;0;NONE
SP;Crazy Control;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Crazy Control;expert;Lv;0;NONE;Noplay;0;NONE
SP;Crazy Control;challenge;Lv;0;NONE;Noplay;0;NONE
SP;Crazy Hot;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Crazy Hot;basic;Lv;0;NONE;Noplay;0;NONE
SP;Crazy Hot;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Crazy Hot;expert;Lv;960220;AA+;GFC;0;NONE
SP;CRAZY♥LOVE;beginner;Lv;0;NONE;Noplay;0;NONE
SP;CRAZY♥LOVE;basic;Lv;0;NONE;Noplay;0;NONE
SP;CRAZY♥LOVE;difficult;Lv;0;NONE;Noplay;0;NONE
SP;CRAZY♥LOVE;expert;Lv;444600;E;Noplay;0;NONE
SP;CRAZY♥LOVE;challenge;Lv;0;NONE;Noplay;0;NONE
SP;Crazy Shuffle;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Crazy Shuffle;basic;Lv;0;NONE;Noplay;0;NONE
SP;Crazy Shuffle;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Crazy Shuffle;expert;Lv;985540;AA+;FC;0;NONE
SP;CROSS;beginner;Lv;0;NONE;Noplay;0;NONE
SP;CROSS;basic;Lv;773150;B+;Clear;0;NONE
SP;CROSS;difficult;Lv;995920;AAA;GFC;640;EX
SP;CROSS;expert;Lv;0;NONE;Noplay;0;NONE
SP;Crystarium;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Crystarium;basic;Lv;0;NONE;Noplay;0;NONE
SP;Crystarium;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Crystarium;expert;Lv;0;NONE;Noplay;0;NONE
SP;Curry Up;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Curry Up;basic;Lv;0;NONE;Noplay;0;NONE
SP;Curry Up;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Curry Up;expert;Lv;0;NONE;Noplay;0;NONE
SP;CURUS;beginner;Lv;0;NONE;Noplay;0;NONE
SP;CURUS;basic;Lv;0;NONE;Noplay;0;NONE
SP;CURUS;difficult;Lv;0;NONE;Noplay;0;NONE
SP;CURUS;expert;Lv;0;NONE;Noplay;0;NONE
SP;CUTIE CHASER;beginner;Lv;0;NONE;Noplay;0;NONE
SP;CUTIE CHASER;basic;Lv;0;NONE;Noplay;0;NONE
SP;CUTIE CHASER;difficult;Lv;0;NONE;Noplay;0;NONE
SP;CUTIE CHASER;expert;Lv;0;NONE;Noplay;0;NONE
SP;CUTIE CHASER(MORNING MIX);beginner;Lv;0;NONE;Noplay;0;NONE
SP;CUTIE CHASER(MORNING MIX);basic;Lv;0;NONE;Noplay;0;NONE
SP;CUTIE CHASER(MORNING MIX);difficult;Lv;0;NONE;Noplay;0;NONE
SP;CUTIE CHASER(MORNING MIX);expert;Lv;0;NONE;Noplay;0;NONE
SP;CyberConnect;beginner;Lv;0;NONE;Noplay;0;NONE
SP;CyberConnect;basic;Lv;0;NONE;Noplay;0;NONE
SP;CyberConnect;difficult;Lv;0;NONE;Noplay;0;NONE
SP;CyberConnect;expert;Lv;982810;AA+;GFC;0;NONE
SP;CyberConnect;challenge;Lv;887680;A+;Clear;0;NONE
SP;Cytokinesis;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Cytokinesis;basic;Lv;0;NONE;Noplay;0;NONE
SP;Cytokinesis;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Cytokinesis;expert;Lv;739110;B;Clear;0;NONE
SP;Daily Lunch Special;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Daily Lunch Special;basic;Lv;0;NONE;Noplay;0;NONE
SP;Daily Lunch Special;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Daily Lunch Special;expert;Lv;987800;AA+;FC;0;NONE
SP;DANCE ALL NIGHT (DDR EDITION);beginner;Lv;0;NONE;Noplay;0;NONE
SP;DANCE ALL NIGHT (DDR EDITION);basic;Lv;0;NONE;Noplay;0;NONE
SP;DANCE ALL NIGHT (DDR EDITION);difficult;Lv;0;NONE;Noplay;0;NONE
SP;DANCE ALL NIGHT (DDR EDITION);expert;Lv;0;NONE;Noplay;0;NONE
SP;Dance Celebration;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Dance Celebration;basic;Lv;0;NONE;Noplay;0;NONE
SP;Dance Celebration;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Dance Celebration;expert;Lv;0;NONE;Noplay;0;NONE
SP;Dance Celebration;challenge;Lv;0;NONE;Noplay;0;NONE
SP;Dance Celebration (System 7 Remix);beginner;Lv;0;NONE;Noplay;0;NONE
SP;Dance Celebration (System 7 Remix);basic;Lv;0;NONE;Noplay;0;NONE
SP;Dance Celebration (System 7 Remix);difficult;Lv;0;NONE;Noplay;0;NONE
SP;Dance Celebration (System 7 Remix);expert;Lv;0;NONE;Noplay;0;NONE
SP;Dance Dance Revolution;beginner;Lv;0;NONE;Noplay;0;NONE
