SPDP;Version;曲名;難易度;Lv;SCORE;Crank;Crump;Fskill;Frank;Notes
SP;6;ECSTASY (midnight blue mix);challenge;11;0;NONE;Noplay;0;NONE;262/6
SP;6;HIGHER(next morning mix);challenge;11;0;NONE;Noplay;0;NONE;284/3
SP;6;HYSTERIA 2001;challenge;10;0;NONE;Noplay;0;NONE;279/21
SP;6;i feel ...;beginner;3;0;NONE;Noplay;0;NONE;92/0
SP;6;i feel ...;basic;4;0;NONE;Noplay;0;NONE;132/4
SP;6;i feel ...;difficult;8;0;NONE;Noplay;0;NONE;202/30
SP;6;i feel ...;expert;12;0;NONE;Noplay;0;NONE;331/2
SP;6;MAXX UNLIMITED;beginner;5;0;NONE;Noplay;0;NONE;94/0
SP;6;MAXX UNLIMITED;basic;10;0;NONE;Noplay;0;NONE;222/49
SP;6;MAXX UNLIMITED;difficult;13;0;NONE;Noplay;0;NONE;333/62
SP;6;MAXX UNLIMITED;expert;16;0;NONE;Noplay;0;NONE;555/56
SP;6;MY SUMMER LOVE(TOMMY'S SMILE MIX);challenge;12;0;NONE;Noplay;0;NONE;295/11
SP;6;rain of sorrow;beginner;3;0;NONE;Noplay;0;NONE;72/0
SP;6;rain of sorrow;basic;3;0;NONE;Noplay;0;NONE;77/14
SP;6;rain of sorrow;difficult;9;0;NONE;Noplay;0;NONE;210/62
SP;6;rain of sorrow;expert;12;0;NONE;Noplay;0;NONE;315/4
SP;6;Secret Rendez-vous;beginner;3;0;NONE;Noplay;0;NONE;71/0
SP;6;Secret Rendez-vous;basic;4;0;NONE;Noplay;0;NONE;94/1
SP;6;Secret Rendez-vous;difficult;7;0;NONE;Noplay;0;NONE;146/3
SP;6;Secret Rendez-vous;expert;12;0;NONE;Noplay;0;NONE;237/12
SP;6;SEXY PLANET(FROM NONSTOP MEGAMIX);challenge;10;0;NONE;Noplay;0;NONE;291/9
SP;6;Silent Hill (3rd christmas mix);challenge;10;0;NONE;Noplay;0;NONE;232/50
SP;6;STILL IN MY HEART(MOMO MIX);challenge;11;0;NONE;Noplay;0;NONE;357/2
SP;6;SUPER STAR(FROM NONSTOP MEGAMIX);challenge;10;0;NONE;Noplay;0;NONE;282/8
SP;6;Sweet Sweet ♥ Magic;beginner;4;0;NONE;Noplay;0;NONE;
SP;6;Sweet Sweet ♥ Magic;basic;5;0;NONE;Noplay;0;NONE;
SP;6;Sweet Sweet ♥ Magic;difficult;9;0;NONE;Noplay;0;NONE;
SP;6;Sweet Sweet ♥ Magic;expert;13;0;NONE;Noplay;0;NONE;
SP;6;TSUGARU;beginner;3;0;NONE;Noplay;0;NONE;92/0
SP;6;TSUGARU;basic;5;0;NONE;Noplay;0;NONE;107/18
SP;6;TSUGARU;difficult;9;0;NONE;Noplay;0;NONE;232/8
SP;6;TSUGARU;expert;12;0;NONE;Noplay;0;NONE;366/8
SP;6;TSUGARU (APPLE MIX);challenge;11;0;NONE;Noplay;0;NONE;353/6
SP;6;WILD RUSH(FROM NONSTOP MEGAMIX);challenge;9;0;NONE;Noplay;0;NONE;207/15
SP;7;蒼い衝動 ～for EXTREME～;beginner;2;0;NONE;Noplay;0;NONE;
SP;7;蒼い衝動 ～for EXTREME～;basic;4;0;NONE;Noplay;0;NONE;
SP;7;蒼い衝動 ～for EXTREME～;difficult;7;0;NONE;Noplay;0;NONE;
SP;7;蒼い衝動 ～for EXTREME～;expert;9;0;NONE;Noplay;0;NONE;
SP;7;桜;beginner;5;0;NONE;Noplay;0;NONE;160/0
SP;7;桜;basic;7;0;NONE;Noplay;0;NONE;228/7
SP;7;桜;difficult;11;840870;A;Clear;0;NONE;345/3
SP;7;桜;expert;13;927330;AA;Clear;0;NONE;446/1
SP;7;桜;challenge;11;828780;A;Clear;0;NONE;356/1
SP;7;大見解;beginner;4;0;NONE;Noplay;0;NONE;164/0
SP;7;大見解;basic;4;0;NONE;Noplay;0;NONE;176/2
SP;7;大見解;difficult;8;0;NONE;Noplay;0;NONE;269/10
SP;7;大見解;expert;12;0;NONE;Noplay;0;NONE;425/16
SP;7;大見解;challenge;13;0;NONE;Noplay;0;NONE;433/16
SP;7;三毛猫ロック;beginner;4;0;NONE;Noplay;0;NONE;111/0
SP;7;三毛猫ロック;basic;5;0;NONE;Noplay;0;NONE;128/20
SP;7;三毛猫ロック;difficult;8;0;NONE;Noplay;0;NONE;224/4
SP;7;三毛猫ロック;expert;12;885460;A+;Clear;0;NONE;314/9
SP;7;A;beginner;4;0;NONE;Noplay;0;NONE;104/0
SP;7;A;basic;5;0;NONE;Noplay;0;NONE;147/7
SP;7;A;difficult;8;0;NONE;Noplay;0;NONE;241/2
SP;7;A;expert;11;0;NONE;Noplay;0;NONE;329/3
SP;7;A;challenge;12;0;NONE;Noplay;0;NONE;326/3
SP;7;Across the nightmare;beginner;7;0;NONE;Noplay;0;NONE;171/0
SP;7;Across the nightmare;basic;8;0;NONE;Noplay;0;NONE;205/0
SP;7;Across the nightmare;difficult;10;0;NONE;Noplay;0;NONE;274/13
SP;7;Across the nightmare;expert;12;741240;B;Clear;0;NONE;305/12
SP;7;Across the nightmare;challenge;13;952980;AA+;Clear;0;NONE;372/0
SP;7;air;beginner;3;0;NONE;Noplay;0;NONE;88/0
SP;7;air;basic;5;0;NONE;Noplay;0;NONE;152/0
SP;7;air;difficult;7;0;NONE;Noplay;0;NONE;177/2
SP;7;air;expert;10;0;NONE;Noplay;0;NONE;219/10
SP;7;AM-3P -303 BASS MIX-;beginner;4;0;NONE;Noplay;0;NONE;101/0
SP;7;AM-3P -303 BASS MIX-;basic;4;0;NONE;Noplay;0;NONE;128/0
SP;7;AM-3P -303 BASS MIX-;difficult;9;0;NONE;Noplay;0;NONE;217/0
SP;7;AM-3P -303 BASS MIX-;expert;10;0;NONE;Noplay;0;NONE;242/0
SP;7;bag;beginner;2;0;NONE;Noplay;0;NONE;45/0
SP;7;bag;basic;7;0;NONE;Noplay;0;NONE;149/0
SP;7;bag;difficult;11;0;NONE;Noplay;0;NONE;208/0
SP;7;bag;expert;13;952010;AA+;Clear;577;1;382/0
SP;7;bag;challenge;13;0;NONE;Noplay;0;NONE;382/0
SP;7;BE LOVIN;beginner;4;0;NONE;Noplay;0;NONE;133/0
SP;7;BE LOVIN;basic;5;0;NONE;Noplay;0;NONE;152/3
SP;7;BE LOVIN;difficult;9;0;NONE;Noplay;0;NONE;229/4
SP;7;BE LOVIN;expert;12;0;NONE;Noplay;0;NONE;304/4
SP;7;Colors ～for EXTREME～;beginner;3;0;NONE;Noplay;0;NONE;
SP;7;Colors ～for EXTREME～;basic;5;0;NONE;Noplay;0;NONE;
SP;7;Colors ～for EXTREME～;difficult;8;0;NONE;Noplay;0;NONE;
SP;7;Colors ～for EXTREME～;expert;9;0;NONE;Noplay;0;NONE;
SP;7;Colors ～for EXTREME～;challenge;13;0;NONE;Noplay;0;NONE;
SP;7;CUTIE CHASER(MORNING MIX);beginner;3;0;NONE;Noplay;0;NONE;73/0
SP;7;CUTIE CHASER(MORNING MIX);basic;3;0;NONE;Noplay;0;NONE;91/0
SP;7;CUTIE CHASER(MORNING MIX);difficult;4;0;NONE;Noplay;0;NONE;140/0
SP;7;CUTIE CHASER(MORNING MIX);expert;9;0;NONE;Noplay;0;NONE;215/8
SP;7;Dance Dance Revolution;beginner;5;0;NONE;Noplay;0;NONE;127/0
SP;7;Dance Dance Revolution;basic;6;0;NONE;Noplay;0;NONE;170/0
SP;7;Dance Dance Revolution;difficult;8;0;NONE;Noplay;0;NONE;245/4
SP;7;Dance Dance Revolution;expert;12;0;NONE;Noplay;0;NONE;352/0
SP;7;Dance Dance Revolution;challenge;12;0;NONE;Noplay;0;NONE;369/0
SP;7;Destiny lovers;beginner;3;0;NONE;Noplay;0;NONE;104/0
SP;7;Destiny lovers;basic;4;0;NONE;Noplay;0;NONE;118/6
SP;7;Destiny lovers;difficult;7;0;NONE;Noplay;0;NONE;192/21
SP;7;Destiny lovers;expert;13;0;NONE;Noplay;0;NONE;358/14
SP;7;DROP THE BOMB(SyS.F. Mix);beginner;3;0;NONE;Noplay;0;NONE;83/0
SP;7;DROP THE BOMB(SyS.F. Mix);basic;5;0;NONE;Noplay;0;NONE;140/20
SP;7;DROP THE BOMB(SyS.F. Mix);difficult;7;0;NONE;Noplay;0;NONE;194/34
SP;7;DROP THE BOMB(SyS.F. Mix);expert;10;0;NONE;Noplay;0;NONE;272/12
SP;7;Frozen Ray ～for EXTREME～;beginner;4;0;NONE;Noplay;0;NONE;
SP;7;Frozen Ray ～for EXTREME～;basic;5;0;NONE;Noplay;0;NONE;
SP;7;Frozen Ray ～for EXTREME～;difficult;9;0;NONE;Noplay;0;NONE;
SP;7;Frozen Ray ～for EXTREME～;expert;12;0;NONE;Noplay;0;NONE;
SP;7;Gamelan de Couple;beginner;3;0;NONE;Noplay;0;NONE;114/0
SP;7;Gamelan de Couple;basic;4;0;NONE;Noplay;0;NONE;149/0
SP;7;Gamelan de Couple;difficult;7;0;NONE;Noplay;0;NONE;175/0
SP;7;Gamelan de Couple;expert;12;0;NONE;Noplay;0;NONE;298/0
SP;7;GRADUATION ～それぞれの明日～;beginner;2;0;NONE;Noplay;0;NONE;
SP;7;GRADUATION ～それぞれの明日～;basic;3;0;NONE;Noplay;0;NONE;
SP;7;GRADUATION ～それぞれの明日～;difficult;7;0;NONE;Noplay;0;NONE;
SP;7;GRADUATION ～それぞれの明日～;expert;9;0;NONE;Noplay;0;NONE;
SP;7;Happy Wedding;beginner;3;0;NONE;Noplay;0;NONE;86/0
SP;7;Happy Wedding;basic;4;0;NONE;Noplay;0;NONE;131/1
SP;7;Happy Wedding;difficult;6;0;NONE;Noplay;0;NONE;177/8
SP;7;Happy Wedding;expert;10;0;NONE;Noplay;0;NONE;264/6
SP;7;Heaven is a '57 metallic gray ～gimmix～;beginner;4;0;NONE;Noplay;0;NONE;
SP;7;Heaven is a '57 metallic gray ～gimmix～;basic;5;0;NONE;Noplay;0;NONE;
SP;7;Heaven is a '57 metallic gray ～gimmix～;difficult;7;0;NONE;Noplay;0;NONE;
SP;7;Heaven is a '57 metallic gray ～gimmix～;expert;12;0;NONE;Noplay;0;NONE;
SP;7;HYPER EUROBEAT;beginner;3;0;NONE;Noplay;0;NONE;95/0
SP;7;HYPER EUROBEAT;basic;4;0;NONE;Noplay;0;NONE;174/10
SP;7;HYPER EUROBEAT;difficult;7;0;NONE;Noplay;0;NONE;223/16
SP;7;HYPER EUROBEAT;expert;10;0;NONE;Noplay;0;NONE;293/16
SP;7;I'm gonna get you!;beginner;3;0;NONE;Noplay;0;NONE;103/0
SP;7;I'm gonna get you!;basic;4;0;NONE;Noplay;0;NONE;137/3
SP;7;I'm gonna get you!;difficult;7;0;NONE;Noplay;0;NONE;214/12
SP;7;I'm gonna get you!;expert;9;0;NONE;Noplay;0;NONE;313/6
SP;7;jane jana;beginner;3;0;NONE;Noplay;0;NONE;77/0
SP;7;jane jana;basic;4;0;NONE;Noplay;0;NONE;157/0
SP;7;jane jana;difficult;7;0;NONE;Noplay;0;NONE;178/0
SP;7;jane jana;expert;10;0;NONE;Noplay;0;NONE;303/0
SP;7;JET WORLD;beginner;3;0;NONE;Noplay;0;NONE;119/0
SP;7;JET WORLD;basic;4;0;NONE;Noplay;0;NONE;164/10
SP;7;JET WORLD;difficult;7;0;NONE;Noplay;0;NONE;229/4
SP;7;JET WORLD;expert;11;0;NONE;Noplay;0;NONE;325/11
SP;7;KISS KISS KISS;beginner;4;0;NONE;Noplay;0;NONE;107/0
SP;7;KISS KISS KISS;basic;5;0;NONE;Noplay;0;NONE;199/1
SP;7;KISS KISS KISS;difficult;7;0;NONE;Noplay;0;NONE;243/7
SP;7;KISS KISS KISS;expert;12;951140;AA+;FC;0;NONE;332/31
SP;7;Kiss me all night long;beginner;3;0;NONE;Noplay;0;NONE;106/0
SP;7;Kiss me all night long;basic;3;0;NONE;Noplay;0;NONE;116/4
SP;7;Kiss me all night long;difficult;6;0;NONE;Noplay;0;NONE;193/13
SP;7;Kiss me all night long;expert;10;0;NONE;Noplay;0;NONE;316/10
SP;7;LA BAMBA;beginner;3;0;NONE;Noplay;0;NONE;99/0
SP;7;LA BAMBA;basic;4;0;NONE;Noplay;0;NONE;119/8
SP;7;LA BAMBA;difficult;8;0;NONE;Noplay;0;NONE;209/16
SP;7;LA BAMBA;expert;11;0;NONE;Noplay;0;NONE;305/10
SP;7;L'amour et la liberté(DDR Ver.);beginner;3;0;NONE;Noplay;0;NONE;103/0
SP;7;L'amour et la liberté(DDR Ver.);basic;6;0;NONE;Noplay;0;NONE;168/15
SP;7;L'amour et la liberté(DDR Ver.);difficult;9;0;NONE;Noplay;0;NONE;244/15
SP;7;L'amour et la liberté(DDR Ver.);expert;12;0;NONE;Noplay;0;NONE;308/2
SP;7;♥Love²シュガ→♥;beginner;3;0;NONE;Noplay;0;NONE;100/0
SP;7;♥Love²シュガ→♥;basic;5;0;NONE;Noplay;0;NONE;131/0
SP;7;♥Love²シュガ→♥;difficult;7;0;NONE;Noplay;0;NONE;184/9
SP;7;♥Love²シュガ→♥;expert;8;0;NONE;Noplay;0;NONE;249/1
SP;7;LOVE♥SHINE;beginner;3;0;NONE;Noplay;0;NONE;130/0
SP;7;LOVE♥SHINE;basic;6;0;NONE;Noplay;0;NONE;195/8
SP;7;LOVE♥SHINE;difficult;7;0;NONE;Noplay;0;NONE;209/12
SP;7;LOVE♥SHINE;expert;9;0;NONE;Noplay;0;NONE;312/21
SP;7;Miracle Moon ～L.E.D.LIGHT STYLE MIX～;beginner;3;0;NONE;Noplay;0;NONE;
SP;7;Miracle Moon ～L.E.D.LIGHT STYLE MIX～;basic;4;0;NONE;Noplay;0;NONE;
SP;7;Miracle Moon ～L.E.D.LIGHT STYLE MIX～;difficult;6;0;NONE;Noplay;0;NONE;
SP;7;Miracle Moon ～L.E.D.LIGHT STYLE MIX～;expert;9;0;NONE;Noplay;0;NONE;
SP;7;PARANOIA survivor;beginner;4;0;NONE;Noplay;0;NONE;103/0
SP;7;PARANOIA survivor;basic;9;0;NONE;Noplay;0;NONE;233/2
SP;7;PARANOIA survivor;difficult;11;0;NONE;Noplay;0;NONE;340/2
SP;7;PARANOIA survivor;expert;15;909720;AA;Clear;636;1;509/4
SP;7;PARANOIA survivor MAX;beginner;5;0;NONE;Noplay;0;NONE;121/0
SP;7;PARANOIA survivor MAX;basic;9;0;NONE;Noplay;0;NONE;258/2
SP;7;PARANOIA survivor MAX;difficult;11;0;NONE;Noplay;0;NONE;377/2
SP;7;PARANOIA survivor MAX;expert;15;0;NONE;Noplay;0;NONE;567/5
SP;7;PARANOIA survivor MAX;challenge;16;0;NONE;Noplay;0;NONE;613/4
SP;7;Pink Rose;beginner;3;0;NONE;Noplay;0;NONE;84/0
SP;7;Pink Rose;basic;4;999740;AAA;PFC;185;NONE;123/5
SP;7;Pink Rose;difficult;7;0;NONE;Noplay;0;NONE;194/8
SP;7;Pink Rose;expert;10;0;NONE;Noplay;0;NONE;243/25
SP;7;SO IN LOVE;beginner;3;0;NONE;Noplay;0;NONE;66/0
SP;7;SO IN LOVE;basic;4;0;NONE;Noplay;0;NONE;102/27
SP;7;SO IN LOVE;difficult;7;0;NONE;Noplay;0;NONE;147/33
SP;7;SO IN LOVE;expert;9;0;NONE;Noplay;0;NONE;191/26
SP;7;STAY (Organic house Version);beginner;3;0;NONE;Noplay;0;NONE;65/0
SP;7;STAY (Organic house Version);basic;4;0;NONE;Noplay;0;NONE;111/2
SP;7;STAY (Organic house Version);difficult;7;0;NONE;Noplay;0;NONE;166/7
SP;7;STAY (Organic house Version);expert;9;0;NONE;Noplay;0;NONE;209/5
SP;7;stoic (EXTREME version);beginner;3;0;NONE;Noplay;0;NONE;102/0
SP;7;stoic (EXTREME version);basic;5;0;NONE;Noplay;0;NONE;134/0
SP;7;stoic (EXTREME version);difficult;9;0;NONE;Noplay;0;NONE;270/4
SP;7;stoic (EXTREME version);expert;13;0;NONE;Noplay;0;NONE;342/3
SP;7;sync (EXTREME version);beginner;3;0;NONE;Noplay;0;NONE;94/0
SP;7;sync (EXTREME version);basic;5;0;NONE;Noplay;0;NONE;180/10
SP;7;sync (EXTREME version);difficult;8;0;NONE;Noplay;0;NONE;257/11
SP;7;sync (EXTREME version);expert;9;0;NONE;Noplay;0;NONE;304/7
SP;7;sync (EXTREME version);challenge;12;0;NONE;Noplay;0;NONE;328/8
SP;7;TEARS;beginner;3;0;NONE;Noplay;0;NONE;129/0
SP;7;TEARS;basic;6;0;NONE;Noplay;0;NONE;177/9
SP;7;TEARS;difficult;8;0;NONE;Noplay;0;NONE;249/5
SP;7;TEARS;expert;12;0;NONE;Noplay;0;NONE;360/6
SP;7;The Least 100sec;beginner;5;0;NONE;Noplay;0;NONE;101/0
SP;7;The Least 100sec;basic;7;0;NONE;Noplay;0;NONE;169/5
SP;7;The Least 100sec;difficult;11;0;NONE;Noplay;0;NONE;304/7
SP;7;The Least 100sec;expert;12;0;NONE;Noplay;0;NONE;429/2
SP;7;The legend of MAX;beginner;7;0;NONE;Noplay;0;NONE;174/0
SP;7;The legend of MAX;basic;8;0;NONE;Noplay;0;NONE;255/3
SP;7;The legend of MAX;difficult;13;0;NONE;Noplay;0;NONE;357/29
SP;7;The legend of MAX;expert;15;0;NONE;Noplay;0;NONE;500/3
SP;7;TRIP MACHINE survivor;beginner;4;0;NONE;Noplay;0;NONE;121/0
SP;7;TRIP MACHINE survivor;basic;5;0;NONE;Noplay;0;NONE;184/2
SP;7;TRIP MACHINE survivor;difficult;11;0;NONE;Noplay;0;NONE;289/2
SP;7;TRIP MACHINE survivor;expert;13;0;NONE;Noplay;0;NONE;347/2
SP;7;Twin Bee -Generation X-;beginner;3;0;NONE;Noplay;0;NONE;75/0
SP;7;Twin Bee -Generation X-;basic;5;0;NONE;Noplay;0;NONE;112/3
SP;7;Twin Bee -Generation X-;difficult;8;0;NONE;Noplay;0;NONE;173/9
SP;7;Twin Bee -Generation X-;expert;11;0;NONE;Noplay;0;NONE;242/15
SP;7;V ～for EXTREME～;beginner;3;0;NONE;Noplay;0;NONE;
SP;7;V ～for EXTREME～;basic;5;0;NONE;Noplay;0;NONE;
SP;7;V ～for EXTREME～;difficult;8;0;NONE;Noplay;0;NONE;
SP;7;V ～for EXTREME～;expert;12;0;NONE;Noplay;0;NONE;
SP;7;V ～for EXTREME～;challenge;13;0;NONE;Noplay;0;NONE;
SP;7;VANITY ANGEL;beginner;3;0;NONE;Noplay;0;NONE;79/0
SP;7;VANITY ANGEL;basic;4;0;NONE;Noplay;0;NONE;144/0
SP;7;VANITY ANGEL;difficult;9;0;NONE;Noplay;0;NONE;236/0
SP;7;VANITY ANGEL;expert;12;0;NONE;Noplay;0;NONE;325/17
SP;7;xenon;beginner;3;0;NONE;Noplay;0;NONE;121/0
SP;7;xenon;basic;5;0;NONE;Noplay;0;NONE;160/12
SP;7;xenon;difficult;10;0;NONE;Noplay;0;NONE;271/12
SP;7;xenon;expert;13;0;NONE;Noplay;0;NONE;375/11
SP;7;1998;beginner;3;0;NONE;Noplay;0;NONE;119/0
SP;7;1998;basic;4;0;NONE;Noplay;0;NONE;177/1
SP;7;1998;difficult;6;0;NONE;Noplay;0;NONE;231/1
SP;7;1998;expert;9;0;NONE;Noplay;0;NONE;311/6
SP;7;321STARS;beginner;4;0;NONE;Noplay;0;NONE;95/0
SP;7;321STARS;basic;5;0;NONE;Noplay;0;NONE;146/5
SP;7;321STARS;difficult;9;0;NONE;Noplay;0;NONE;239/15
SP;7;321STARS;expert;11;0;NONE;Noplay;0;NONE;308/7
SP;8;怒れる大きな白い馬;beginner;4;0;NONE;Noplay;0;NONE;100/0
SP;8;怒れる大きな白い馬;basic;5;0;NONE;Noplay;0;NONE;141/3
SP;8;怒れる大きな白い馬;difficult;8;0;NONE;Noplay;0;NONE;228/1
SP;8;怒れる大きな白い馬;expert;11;945750;AA;FC;0;NONE;347/5
SP;8;カゲロウ;beginner;3;0;NONE;Noplay;0;NONE;118/0
SP;8;カゲロウ;basic;4;0;NONE;Noplay;0;NONE;157/3
SP;8;カゲロウ;difficult;7;0;NONE;Noplay;0;NONE;233/3
SP;8;カゲロウ;expert;9;0;NONE;Noplay;0;NONE;290/5
SP;8;月光蝶;beginner;5;0;NONE;Noplay;0;NONE;117/0
SP;8;月光蝶;basic;5;0;NONE;Noplay;0;NONE;121/7
SP;8;月光蝶;difficult;9;0;NONE;Noplay;0;NONE;223/5
SP;8;月光蝶;expert;11;0;NONE;Noplay;0;NONE;299/8
SP;8;この子の七つのお祝いに;beginner;3;0;NONE;Noplay;0;NONE;97/0
SP;8;この子の七つのお祝いに;basic;7;0;NONE;Noplay;0;NONE;209/22
SP;8;この子の七つのお祝いに;difficult;10;0;NONE;Noplay;0;NONE;316/8
SP;8;この子の七つのお祝いに;expert;14;937940;AA;Clear;0;NONE;458/4
SP;8;男々道;beginner;3;0;NONE;Noplay;0;NONE;123/0
SP;8;男々道;basic;4;0;NONE;Noplay;0;NONE;159/0
SP;8;男々道;difficult;7;0;NONE;Noplay;0;NONE;221/4
SP;8;男々道;expert;12;0;NONE;Noplay;0;NONE;365/0
SP;8;チカラ;beginner;4;0;NONE;Noplay;0;NONE;115/0
SP;8;チカラ;basic;5;0;NONE;Noplay;0;NONE;149/0
SP;8;チカラ;difficult;8;0;NONE;Noplay;0;NONE;269/8
SP;8;チカラ;expert;10;0;NONE;Noplay;0;NONE;367/1
SP;8;虹色;beginner;3;0;NONE;Noplay;0;NONE;99/0
SP;8;虹色;basic;4;0;NONE;Noplay;0;NONE;118/0
SP;8;虹色;difficult;8;0;NONE;Noplay;0;NONE;256/3
SP;8;虹色;expert;11;0;NONE;Noplay;0;NONE;328/0
SP;8;虹色;challenge;13;735630;B;Clear;0;NONE;427/6
SP;8;華爛漫 -Flowers-;beginner;3;0;NONE;Noplay;0;NONE;123/0
SP;8;華爛漫 -Flowers-;basic;6;0;NONE;Noplay;0;NONE;211/5
SP;8;華爛漫 -Flowers-;difficult;8;0;NONE;Noplay;0;NONE;272/1
SP;8;華爛漫 -Flowers-;expert;11;968830;AA+;GFC;0;NONE;348/1
SP;8;ヒマワリ;beginner;3;0;NONE;Noplay;0;NONE;120/0
SP;8;ヒマワリ;basic;4;0;NONE;Noplay;0;NONE;156/5
SP;8;ヒマワリ;difficult;7;0;NONE;Noplay;0;NONE;278/6
SP;8;ヒマワリ;expert;11;0;NONE;Noplay;0;NONE;370/2
SP;8;夢幻ノ光;beginner;4;0;NONE;Noplay;0;NONE;115/0
SP;8;夢幻ノ光;basic;4;0;NONE;Noplay;0;NONE;119/12
SP;8;夢幻ノ光;difficult;8;0;NONE;Noplay;0;NONE;241/31
SP;8;夢幻ノ光;expert;11;0;NONE;Noplay;0;NONE;331/25
SP;8;AA;beginner;3;0;NONE;Noplay;0;NONE;108/0
SP;8;AA;basic;5;0;NONE;Noplay;0;NONE;186/2
SP;8;AA;difficult;9;0;NONE;Noplay;0;NONE;275/2
SP;8;AA;expert;13;0;NONE;Noplay;0;NONE;386/2
SP;8;A Stupid Barber;beginner;3;0;NONE;Noplay;0;NONE;108/0
SP;8;A Stupid Barber;basic;4;0;NONE;Noplay;0;NONE;152/16
SP;8;A Stupid Barber;difficult;8;0;NONE;Noplay;0;NONE;215/14
SP;8;A Stupid Barber;expert;9;0;NONE;Noplay;0;NONE;271/25
SP;8;Bad Routine;beginner;3;0;NONE;Noplay;0;NONE;103/0
SP;8;Bad Routine;basic;5;0;NONE;Noplay;0;NONE;127/4
SP;8;Bad Routine;difficult;7;0;NONE;Noplay;0;NONE;189/7
SP;8;Bad Routine;expert;9;0;NONE;Noplay;0;NONE;207/30
SP;8;Baile Le Samba;beginner;2;0;NONE;Noplay;0;NONE;50/0
SP;8;Baile Le Samba;basic;3;0;NONE;Noplay;0;NONE;55/0
SP;8;Baile Le Samba;difficult;9;0;NONE;Noplay;0;NONE;161/18
SP;8;Baile Le Samba;expert;11;0;NONE;Noplay;0;NONE;215/23
SP;8;BALLAD FOR YOU～想いの雨～;beginner;2;0;NONE;Noplay;0;NONE;
SP;8;BALLAD FOR YOU～想いの雨～;basic;5;0;NONE;Noplay;0;NONE;
SP;8;BALLAD FOR YOU～想いの雨～;difficult;7;0;NONE;Noplay;0;NONE;
SP;8;BALLAD FOR YOU～想いの雨～;expert;8;0;NONE;Noplay;0;NONE;
SP;8;Brazilian Anthem;beginner;3;0;NONE;Noplay;0;NONE;84/0
SP;8;Brazilian Anthem;basic;5;0;NONE;Noplay;0;NONE;155/10
SP;8;Brazilian Anthem;difficult;8;703320;B;Clear;0;NONE;213/30
SP;8;Brazilian Anthem;expert;12;0;NONE;Noplay;0;NONE;269/12
SP;8;cachaca;beginner;2;0;NONE;Noplay;0;NONE;53/11
SP;8;cachaca;basic;3;0;NONE;Noplay;0;NONE;87/10
SP;8;cachaca;difficult;7;0;NONE;Noplay;0;NONE;171/4
SP;8;cachaca;expert;12;984330;AA+;GFC;816;EX;249/19
SP;8;Can Be Real;beginner;3;0;NONE;Noplay;0;NONE;104/0
SP;8;Can Be Real;basic;4;0;NONE;Noplay;0;NONE;129/12
SP;8;Can Be Real;difficult;6;0;NONE;Noplay;0;NONE;204/8
SP;8;Can Be Real;expert;10;0;NONE;Noplay;0;NONE;257/27
SP;8;CAN'T STOP FALLIN' IN LOVE -super euro version-;beginner;3;0;NONE;Noplay;0;NONE;
SP;8;CAN'T STOP FALLIN' IN LOVE -super euro version-;basic;4;0;NONE;Noplay;0;NONE;
SP;8;CAN'T STOP FALLIN' IN LOVE -super euro version-;difficult;7;0;NONE;Noplay;0;NONE;
SP;8;CAN'T STOP FALLIN' IN LOVE -super euro version-;expert;8;0;NONE;Noplay;0;NONE;
SP;8;CENTAUR;beginner;4;0;NONE;Noplay;0;NONE;73/0
SP;8;CENTAUR;basic;6;0;NONE;Noplay;0;NONE;147/9
SP;8;CENTAUR;difficult;9;0;NONE;Noplay;0;NONE;207/9
SP;8;CENTAUR;expert;12;0;NONE;Noplay;0;NONE;283/6
SP;8;CHAOS;beginner;6;0;D;MFC;0;NONE;56/0
SP;8;CHAOS;basic;8;0;NONE;Noplay;0;NONE;183/5
SP;8;CHAOS;difficult;12;0;NONE;Noplay;0;NONE;245/2
SP;8;CHAOS;expert;14;674790;C+;Clear;0;NONE;321/5
SP;8;CHAOS;challenge;16;0;NONE;Noplay;0;NONE;405/9
SP;8;CURUS;beginner;2;0;NONE;Noplay;0;NONE;82/0
SP;8;CURUS;basic;3;0;NONE;Noplay;0;NONE;91/0
SP;8;CURUS;difficult;7;0;NONE;Noplay;0;NONE;123/51
SP;8;CURUS;expert;10;0;NONE;Noplay;0;NONE;294/35
SP;8;DoLL;beginner;4;0;NONE;Noplay;0;NONE;121/0
SP;8;DoLL;basic;5;0;NONE;Noplay;0;NONE;194/17
SP;8;DoLL;difficult;8;0;NONE;Noplay;0;NONE;251/68
SP;8;DoLL;expert;12;0;NONE;Noplay;0;NONE;366/53
SP;8;DoLL;challenge;13;993310;AAA;GFC;872;EX;431/51
SP;8;Dragon Blade;beginner;5;0;NONE;Noplay;0;NONE;162/0
SP;8;Dragon Blade;basic;9;0;NONE;Noplay;0;NONE;249/1
SP;8;Dragon Blade;difficult;10;0;NONE;Noplay;0;NONE;311/1
SP;8;Dragon Blade;expert;11;0;NONE;Noplay;0;NONE;395/1
SP;8;Fascination ～eternal love mix～;beginner;9;0;NONE;Noplay;0;NONE;
SP;8;Fascination ～eternal love mix～;basic;11;0;NONE;Noplay;0;NONE;
SP;8;Fascination ～eternal love mix～;difficult;13;0;NONE;Noplay;0;NONE;
SP;8;Fascination ～eternal love mix～;expert;16;0;NONE;Noplay;0;NONE;
